,order_id,product_id,store_id,product_name,product_category,city,date_of_sale,quantity_sold,sales_amount,month,year
868,869,87,1,DevDynamo Plus,Software Development Tools,Tokyo,2023-01-03,6,382.21,1,2023
869,870,1,3,CodeNest IDE,Software Development Tools,Yokohama,2023-01-03,2,155.28,1,2023
870,871,49,3,StringSage,Software Development Tools,Yokohama,2023-01-03,5,24.54,1,2023
871,872,22,1,EchoEngine,Technology & Gadgets,Tokyo,2023-01-04,1,195.72,1,2023
872,873,70,3,CodeCove,Software Development Tools,Yokohama,2023-01-05,7,498.1,1,2023
873,874,85,3,CircuitCraft,Creative & Design Tools,Yokohama,2023-01-05,4,336.76,1,2023
874,875,99,3,PixelPioneer Pro,Creative & Design Tools,Yokohama,2023-01-05,4,123.7,1,2023
875,876,78,1,AlgoAir,Technology & Gadgets,Tokyo,2023-01-05,3,90.95,1,2023
876,877,78,2,AlgoAir,Technology & Gadgets,Osaka,2023-01-05,2,205.69,1,2023
877,878,67,2,EchoEssence,Technology & Gadgets,Osaka,2023-01-05,1,232.43,1,2023
878,879,28,2,FunctionFleet,Software Development Tools,Osaka,2023-01-06,2,91.89,1,2023
879,880,23,1,BinaryBloom,Creative & Design Tools,Tokyo,2023-01-07,4,269.7,1,2023
880,881,33,3,BinaryBard,Software Development Tools,Yokohama,2023-01-07,8,287.91,1,2023
881,882,35,2,StringStream,Software Development Tools,Osaka,2023-01-07,9,488.78,1,2023
882,883,29,3,PixelPioneer,Creative & Design Tools,Yokohama,2023-01-08,2,47.43,1,2023
883,884,29,1,PixelPioneer,Creative & Design Tools,Tokyo,2023-01-08,8,156.23,1,2023
884,885,32,1,CodeCruise,Software Development Tools,Tokyo,2023-01-08,9,340.43,1,2023
885,886,68,3,FunctionFusion Pro,Software Development Tools,Yokohama,2023-01-08,1,74.53,1,2023
886,887,78,3,AlgoAir,Technology & Gadgets,Yokohama,2023-01-09,1,495.95,1,2023
887,888,87,3,DevDynamo Plus,Software Development Tools,Yokohama,2023-01-09,9,436.18,1,2023
888,889,24,1,CodeCanvas,Software Development Tools,Tokyo,2023-01-09,6,161.9,1,2023
889,890,1,3,CodeNest IDE,Software Development Tools,Yokohama,2023-01-10,1,269.0,1,2023
890,891,81,1,EchoEngine Pro,Technology & Gadgets,Tokyo,2023-01-10,8,472.55,1,2023
891,892,72,1,ByteBard,Software Development Tools,Tokyo,2023-01-10,8,96.81,1,2023
892,893,21,2,LambdaLuxe,Educational Tools,Osaka,2023-01-11,8,486.99,1,2023
893,894,77,1,PixelPilot Plus,Creative & Design Tools,Tokyo,2023-01-11,5,110.65,1,2023
894,895,84,1,MethodMajesty Pro,Educational Tools,Tokyo,2023-01-11,8,149.6,1,2023
895,896,97,1,AlgoAria Pro,Technology & Gadgets,Tokyo,2023-01-12,8,433.07,1,2023
896,897,88,2,VarVista Pro,Educational Tools,Osaka,2023-01-12,1,449.51,1,2023
897,898,92,1,EchoElite Pro,Technology & Gadgets,Tokyo,2023-01-12,4,279.07,1,2023
898,899,27,3,ScriptSeeker,Software Development Tools,Yokohama,2023-01-13,1,247.83,1,2023
899,900,55,2,VarVenture,Educational Tools,Osaka,2023-01-13,2,74.86,1,2023
900,901,57,3,ByteBliss,Creative & Design Tools,Yokohama,2023-01-14,7,238.72,1,2023
901,902,5,1,SyntaxSage,Software Development Tools,Tokyo,2023-01-14,7,89.78,1,2023
902,903,94,2,SyntaxStar Plus,Software Development Tools,Osaka,2023-01-14,7,478.35,1,2023
903,904,51,3,FlowFusion,Technology & Gadgets,Yokohama,2023-01-14,6,417.04,1,2023
904,905,16,2,StringScribe,Software Development Tools,Osaka,2023-01-15,4,411.98,1,2023
905,906,78,2,AlgoAir,Technology & Gadgets,Osaka,2023-01-15,9,45.33,1,2023
906,907,5,2,SyntaxSage,Software Development Tools,Osaka,2023-01-15,2,284.25,1,2023
907,908,88,1,VarVista Pro,Educational Tools,Tokyo,2023-01-16,5,213.9,1,2023
908,909,59,1,AlgoAurora,Creative & Design Tools,Tokyo,2023-01-16,6,300.96,1,2023
909,910,3,2,AlgoCraft,Creative & Design Tools,Osaka,2023-01-16,1,384.15,1,2023
910,911,5,2,SyntaxSage,Software Development Tools,Osaka,2023-01-17,1,98.3,1,2023
911,912,47,1,PixelPulse Pro,Creative & Design Tools,Tokyo,2023-01-17,7,234.65,1,2023
912,913,46,2,AlgoAtlas,Data Analysis & Management,Osaka,2023-01-17,6,369.94,1,2023
913,914,57,2,ByteBliss,Creative & Design Tools,Osaka,2023-01-18,7,26.5,1,2023
914,915,76,1,BinaryBard Pro,Software Development Tools,Tokyo,2023-01-18,4,392.56,1,2023
915,916,76,1,BinaryBard Pro,Software Development Tools,Tokyo,2023-01-18,5,121.96,1,2023
916,917,48,2,DataDynamo,Data Analysis & Management,Osaka,2023-01-18,4,460.5,1,2023
917,918,26,3,AlgoAria,Technology & Gadgets,Yokohama,2023-01-19,3,321.19,1,2023
918,919,93,2,DataDream Pro,Data Analysis & Management,Osaka,2023-01-20,9,196.91,1,2023
919,920,6,1,PixelPilot,Creative & Design Tools,Tokyo,2023-01-20,4,41.7,1,2023
920,921,13,1,ModuleMuse,Creative & Design Tools,Tokyo,2023-01-21,3,245.96,1,2023
921,922,78,3,AlgoAir,Technology & Gadgets,Yokohama,2023-01-21,1,286.01,1,2023
922,923,86,3,CodeCatalyst,Software Development Tools,Yokohama,2023-01-21,6,52.72,1,2023
923,924,14,3,ClassCast,Educational Tools,Yokohama,2023-01-21,8,66.71,1,2023
924,925,53,3,BinaryBlaze,Technology & Gadgets,Yokohama,2023-01-21,9,439.0,1,2023
925,926,20,3,VarVoyage,Educational Tools,Yokohama,2023-01-22,4,277.88,1,2023
926,927,63,3,ClassCraft,Educational Tools,Yokohama,2023-01-22,1,416.22,1,2023
927,928,69,3,BitBard Plus,Software Development Tools,Yokohama,2023-01-22,2,454.53,1,2023
928,929,91,3,BitBlaze,Technology & Gadgets,Yokohama,2023-01-22,2,347.14,1,2023
929,930,81,1,EchoEngine Pro,Technology & Gadgets,Tokyo,2023-01-22,8,258.27,1,2023
930,931,94,2,SyntaxStar Plus,Software Development Tools,Osaka,2023-01-23,2,230.56,1,2023
931,932,43,2,VarVista,Educational Tools,Osaka,2023-01-24,2,449.62,1,2023
932,933,79,3,ClassCruise,Educational Tools,Yokohama,2023-01-24,7,266.04,1,2023
933,934,37,2,DataDream,Data Analysis & Management,Osaka,2023-01-24,6,319.04,1,2023
934,935,15,2,LoopLark,Creative & Design Tools,Osaka,2023-01-26,3,270.23,1,2023
935,936,78,2,AlgoAir,Technology & Gadgets,Osaka,2023-01-26,6,90.97,1,2023
936,937,56,3,LambdaLyric,Educational Tools,Yokohama,2023-01-27,6,141.73,1,2023
937,938,42,1,FlowFlare,Technology & Gadgets,Tokyo,2023-01-27,6,275.84,1,2023
938,939,73,3,DevDrift,Software Development Tools,Yokohama,2023-01-28,9,339.1,1,2023
939,940,14,3,ClassCast,Educational Tools,Yokohama,2023-01-28,5,362.39,1,2023
940,941,93,1,DataDream Pro,Data Analysis & Management,Tokyo,2023-01-29,6,422.69,1,2023
941,942,85,3,CircuitCraft,Creative & Design Tools,Yokohama,2023-01-29,6,238.81,1,2023
942,943,77,2,PixelPilot Plus,Creative & Design Tools,Osaka,2023-01-29,1,246.43,1,2023
943,944,49,3,StringSage,Software Development Tools,Yokohama,2023-01-30,8,118.17,1,2023
944,945,4,2,ByteBreeze,Creative & Design Tools,Osaka,2023-01-30,5,405.96,1,2023
945,946,53,3,BinaryBlaze,Technology & Gadgets,Yokohama,2023-01-30,4,149.08,1,2023
946,947,82,1,LoopLyric,Creative & Design Tools,Tokyo,2023-01-30,5,55.58,1,2023
947,948,50,1,MethodMajesty,Educational Tools,Tokyo,2023-01-31,1,465.42,1,2023
948,949,79,1,ClassCruise,Educational Tools,Tokyo,2023-01-31,3,426.73,1,2023
949,950,98,2,CodeCruise Plus,Software Development Tools,Osaka,2023-02-01,6,110.18,2,2023
950,951,7,2,LogicLoom,Software Development Tools,Osaka,2023-02-01,2,300.81,2,2023
951,952,44,2,SyntaxStar,Software Development Tools,Osaka,2023-02-01,6,99.58,2,2023
952,953,57,1,ByteBliss,Creative & Design Tools,Tokyo,2023-02-01,1,395.62,2,2023
953,954,62,3,MethodMingle Pro,Educational Tools,Yokohama,2023-02-01,6,389.21,2,2023
954,955,48,1,DataDynamo,Data Analysis & Management,Tokyo,2023-02-01,7,338.82,2,2023
955,956,10,2,CircuitScribe,Creative & Design Tools,Osaka,2023-02-02,7,25.4,2,2023
956,957,26,3,AlgoAria,Technology & Gadgets,Yokohama,2023-02-03,5,212.93,2,2023
957,958,37,1,DataDream,Data Analysis & Management,Tokyo,2023-02-03,5,55.22,2,2023
958,959,37,3,DataDream,Data Analysis & Management,Yokohama,2023-02-03,6,68.25,2,2023
959,960,54,3,CircuitCanvas,Creative & Design Tools,Yokohama,2023-02-03,4,432.37,2,2023
960,961,51,3,FlowFusion,Technology & Gadgets,Yokohama,2023-02-03,4,207.91,2,2023
961,962,10,1,CircuitScribe,Creative & Design Tools,Tokyo,2023-02-05,2,468.15,2,2023
962,963,22,1,EchoEngine,Technology & Gadgets,Tokyo,2023-02-05,4,278.71,2,2023
963,964,83,2,SyntaxScribe,Software Development Tools,Osaka,2023-02-06,2,31.64,2,2023
964,965,51,2,FlowFusion,Technology & Gadgets,Osaka,2023-02-06,7,117.7,2,2023
965,966,44,2,SyntaxStar,Software Development Tools,Osaka,2023-02-06,7,196.99,2,2023
966,967,17,2,DataDrift,Data Analysis & Management,Osaka,2023-02-06,3,145.46,2,2023
967,968,67,2,EchoEssence,Technology & Gadgets,Osaka,2023-02-06,4,372.47,2,2023
968,969,85,1,CircuitCraft,Creative & Design Tools,Tokyo,2023-02-07,4,486.05,2,2023
969,970,12,3,BitBard,Software Development Tools,Yokohama,2023-02-07,3,491.01,2,2023
970,971,100,1,LogicLyric,Software Development Tools,Tokyo,2023-02-07,3,356.77,2,2023
971,972,73,3,DevDrift,Software Development Tools,Yokohama,2023-02-08,2,413.35,2,2023
972,973,92,1,EchoElite Pro,Technology & Gadgets,Tokyo,2023-02-08,4,246.12,2,2023
973,974,91,2,BitBlaze,Technology & Gadgets,Osaka,2023-02-08,4,283.41,2,2023
974,975,74,3,DataDive,Data Analysis & Management,Yokohama,2023-02-09,5,141.79,2,2023
975,976,93,3,DataDream Pro,Data Analysis & Management,Yokohama,2023-02-09,7,291.18,2,2023
976,977,52,1,CodeComet,Software Development Tools,Tokyo,2023-02-09,6,243.48,2,2023
977,978,85,1,CircuitCraft,Creative & Design Tools,Tokyo,2023-02-09,5,27.61,2,2023
978,979,62,3,MethodMingle Pro,Educational Tools,Yokohama,2023-02-09,4,171.9,2,2023
979,980,51,3,FlowFusion,Technology & Gadgets,Yokohama,2023-02-10,7,93.59,2,2023
980,981,27,2,ScriptSeeker,Software Development Tools,Osaka,2023-02-10,2,293.84,2,2023
981,982,7,3,LogicLoom,Software Development Tools,Yokohama,2023-02-11,8,131.28,2,2023
982,983,40,1,LambdaLark,Educational Tools,Tokyo,2023-02-12,7,141.21,2,2023
983,984,96,3,FunctionFleet Pro,Software Development Tools,Yokohama,2023-02-13,6,295.27,2,2023
984,985,25,2,LogicLantern,Software Development Tools,Osaka,2023-02-13,8,239.4,2,2023
985,986,91,3,BitBlaze,Technology & Gadgets,Yokohama,2023-02-14,3,226.2,2,2023
986,987,65,3,SyntaxSeeker,Software Development Tools,Yokohama,2023-02-15,8,117.44,2,2023
987,988,29,2,PixelPioneer,Creative & Design Tools,Osaka,2023-02-15,6,61.58,2,2023
988,989,40,2,LambdaLark,Educational Tools,Osaka,2023-02-15,1,61.16,2,2023
989,990,99,1,PixelPioneer Pro,Creative & Design Tools,Tokyo,2023-02-15,7,203.65,2,2023
990,991,94,2,SyntaxStar Plus,Software Development Tools,Osaka,2023-02-15,2,377.15,2,2023
991,992,59,1,AlgoAurora,Creative & Design Tools,Tokyo,2023-02-15,5,403.72,2,2023
992,993,17,1,DataDrift,Data Analysis & Management,Tokyo,2023-02-16,2,495.2,2,2023
993,994,23,2,BinaryBloom,Creative & Design Tools,Osaka,2023-02-16,9,258.46,2,2023
994,995,98,1,CodeCruise Plus,Software Development Tools,Tokyo,2023-02-16,4,289.62,2,2023
995,996,59,3,AlgoAurora,Creative & Design Tools,Yokohama,2023-02-16,8,440.88,2,2023
996,997,23,3,BinaryBloom,Creative & Design Tools,Yokohama,2023-02-18,6,111.58,2,2023
997,998,4,3,ByteBreeze,Creative & Design Tools,Yokohama,2023-02-18,2,303.42,2,2023
998,999,98,1,CodeCruise Plus,Software Development Tools,Tokyo,2023-02-18,9,178.39,2,2023
999,1000,47,1,PixelPulse Pro,Creative & Design Tools,Tokyo,2023-02-19,7,372.25,2,2023
1000,1001,48,2,DataDynamo,Data Analysis & Management,Osaka,2023-02-19,8,372.44,2,2023
1001,1002,4,3,ByteBreeze,Creative & Design Tools,Yokohama,2023-02-20,7,59.46,2,2023
1002,1003,82,3,LoopLyric,Creative & Design Tools,Yokohama,2023-02-20,4,102.63,2,2023
1003,1004,77,2,PixelPilot Plus,Creative & Design Tools,Osaka,2023-02-20,6,271.8,2,2023
1004,1005,61,2,ScriptSage,Software Development Tools,Osaka,2023-02-21,9,411.7,2,2023
1005,1006,98,1,CodeCruise Plus,Software Development Tools,Tokyo,2023-02-22,1,357.97,2,2023
1006,1007,9,3,DevDive,Software Development Tools,Yokohama,2023-02-22,5,234.89,2,2023
1007,1008,72,3,ByteBard,Software Development Tools,Yokohama,2023-02-22,9,201.99,2,2023
1008,1009,37,3,DataDream,Data Analysis & Management,Yokohama,2023-02-22,8,26.08,2,2023
1009,1010,29,3,PixelPioneer,Creative & Design Tools,Yokohama,2023-02-22,2,362.63,2,2023
1010,1011,17,3,DataDrift,Data Analysis & Management,Yokohama,2023-02-24,5,270.92,2,2023
1011,1012,74,1,DataDive,Data Analysis & Management,Tokyo,2023-02-24,9,473.86,2,2023
1012,1013,40,3,LambdaLark,Educational Tools,Yokohama,2023-02-25,7,64.38,2,2023
1013,1014,36,1,ModuleMajesty,Technology & Gadgets,Tokyo,2023-02-25,9,382.08,2,2023
1014,1015,61,2,ScriptSage,Software Development Tools,Osaka,2023-02-25,3,321.66,2,2023
1015,1016,46,3,AlgoAtlas,Data Analysis & Management,Yokohama,2023-02-25,5,53.22,2,2023
1016,1017,82,3,LoopLyric,Creative & Design Tools,Yokohama,2023-02-26,1,51.12,2,2023
1017,1018,44,3,SyntaxStar,Software Development Tools,Yokohama,2023-02-26,1,449.08,2,2023
1018,1019,88,3,VarVista Pro,Educational Tools,Yokohama,2023-02-26,3,33.34,2,2023
1019,1020,37,2,DataDream,Data Analysis & Management,Osaka,2023-02-26,2,87.73,2,2023
1020,1021,14,2,ClassCast,Educational Tools,Osaka,2023-02-27,9,476.98,2,2023
1021,1022,70,1,CodeCove,Software Development Tools,Tokyo,2023-02-27,4,87.09,2,2023
1022,1023,22,2,EchoEngine,Technology & Gadgets,Osaka,2023-02-27,2,347.99,2,2023
1023,1024,14,3,ClassCast,Educational Tools,Yokohama,2023-03-01,9,434.53,3,2023
1024,1025,24,2,CodeCanvas,Software Development Tools,Osaka,2023-03-01,4,149.44,3,2023
1025,1026,8,1,FlowForge,Technology & Gadgets,Tokyo,2023-03-02,9,267.88,3,2023
1026,1027,49,1,StringSage,Software Development Tools,Tokyo,2023-03-02,7,173.37,3,2023
1027,1028,21,3,LambdaLuxe,Educational Tools,Yokohama,2023-03-02,8,157.94,3,2023
1028,1029,15,1,LoopLark,Creative & Design Tools,Tokyo,2023-03-02,5,410.17,3,2023
1029,1030,38,2,CircuitCruise,Technology & Gadgets,Osaka,2023-03-03,8,452.77,3,2023
1030,1031,91,2,BitBlaze,Technology & Gadgets,Osaka,2023-03-03,8,356.03,3,2023
1031,1032,65,1,SyntaxSeeker,Software Development Tools,Tokyo,2023-03-03,4,478.6,3,2023
1032,1033,14,1,ClassCast,Educational Tools,Tokyo,2023-03-04,6,20.13,3,2023
1033,1034,37,2,DataDream,Data Analysis & Management,Osaka,2023-03-04,3,29.49,3,2023
1034,1035,97,1,AlgoAria Pro,Technology & Gadgets,Tokyo,2023-03-05,9,229.94,3,2023
1035,1036,52,2,CodeComet,Software Development Tools,Osaka,2023-03-05,1,343.57,3,2023
1036,1037,42,1,FlowFlare,Technology & Gadgets,Tokyo,2023-03-05,1,44.74,3,2023
1037,1038,23,2,BinaryBloom,Creative & Design Tools,Osaka,2023-03-06,1,332.97,3,2023
1038,1039,49,1,StringSage,Software Development Tools,Tokyo,2023-03-06,3,213.81,3,2023
1039,1040,39,2,BitBreeze,Creative & Design Tools,Osaka,2023-03-06,4,440.95,3,2023
1040,1041,48,2,DataDynamo,Data Analysis & Management,Osaka,2023-03-06,5,60.35,3,2023
1041,1042,33,2,BinaryBard,Software Development Tools,Osaka,2023-03-07,3,448.91,3,2023
1042,1043,54,1,CircuitCanvas,Creative & Design Tools,Tokyo,2023-03-07,7,227.29,3,2023
1043,1044,55,3,VarVenture,Educational Tools,Yokohama,2023-03-07,6,207.2,3,2023
1044,1045,11,2,FunctionFusion,Software Development Tools,Osaka,2023-03-07,2,216.97,3,2023
1045,1046,5,2,SyntaxSage,Software Development Tools,Osaka,2023-03-07,8,35.43,3,2023
1046,1047,47,2,PixelPulse Pro,Creative & Design Tools,Osaka,2023-03-08,9,65.34,3,2023
1047,1048,30,3,SyntaxSail,Software Development Tools,Yokohama,2023-03-08,7,286.03,3,2023
1048,1049,28,2,FunctionFleet,Software Development Tools,Osaka,2023-03-09,7,25.09,3,2023
1049,1050,40,1,LambdaLark,Educational Tools,Tokyo,2023-03-10,3,421.34,3,2023
1050,1051,81,3,EchoEngine Pro,Technology & Gadgets,Yokohama,2023-03-11,1,383.67,3,2023
1051,1052,5,3,SyntaxSage,Software Development Tools,Yokohama,2023-03-11,2,396.51,3,2023
1052,1053,59,1,AlgoAurora,Creative & Design Tools,Tokyo,2023-03-12,1,68.92,3,2023
1053,1054,26,1,AlgoAria,Technology & Gadgets,Tokyo,2023-03-13,1,305.61,3,2023
1054,1055,47,3,PixelPulse Pro,Creative & Design Tools,Yokohama,2023-03-13,8,449.86,3,2023
1055,1056,25,1,LogicLantern,Software Development Tools,Tokyo,2023-03-13,2,390.69,3,2023
1056,1057,94,3,SyntaxStar Plus,Software Development Tools,Yokohama,2023-03-13,8,183.97,3,2023
1057,1058,42,2,FlowFlare,Technology & Gadgets,Osaka,2023-03-14,5,477.88,3,2023
1058,1059,64,1,LogicLark,Software Development Tools,Tokyo,2023-03-15,4,446.83,3,2023
1059,1060,51,1,FlowFusion,Technology & Gadgets,Tokyo,2023-03-16,3,55.77,3,2023
1060,1061,74,1,DataDive,Data Analysis & Management,Tokyo,2023-03-16,9,163.05,3,2023
1061,1062,68,3,FunctionFusion Pro,Software Development Tools,Yokohama,2023-03-17,9,379.38,3,2023
1062,1063,8,2,FlowForge,Technology & Gadgets,Osaka,2023-03-17,2,279.0,3,2023
1063,1064,17,2,DataDrift,Data Analysis & Management,Osaka,2023-03-17,4,35.58,3,2023
1064,1065,4,2,ByteBreeze,Creative & Design Tools,Osaka,2023-03-17,2,101.15,3,2023
1065,1066,53,2,BinaryBlaze,Technology & Gadgets,Osaka,2023-03-17,6,455.97,3,2023
1066,1067,99,3,PixelPioneer Pro,Creative & Design Tools,Yokohama,2023-03-19,2,495.14,3,2023
1067,1068,59,3,AlgoAurora,Creative & Design Tools,Yokohama,2023-03-19,4,121.1,3,2023
1068,1069,6,2,PixelPilot,Creative & Design Tools,Osaka,2023-03-19,7,58.93,3,2023
1069,1070,55,1,VarVenture,Educational Tools,Tokyo,2023-03-19,7,202.56,3,2023
1070,1071,53,3,BinaryBlaze,Technology & Gadgets,Yokohama,2023-03-19,5,74.44,3,2023
1071,1072,32,2,CodeCruise,Software Development Tools,Osaka,2023-03-19,4,365.34,3,2023
1072,1073,86,2,CodeCatalyst,Software Development Tools,Osaka,2023-03-19,9,254.14,3,2023
1073,1074,43,2,VarVista,Educational Tools,Osaka,2023-03-19,5,325.85,3,2023
1074,1075,2,2,ScriptSprint,Software Development Tools,Osaka,2023-03-19,3,47.77,3,2023
1075,1076,7,1,LogicLoom,Software Development Tools,Tokyo,2023-03-20,9,427.4,3,2023
1076,1077,98,3,CodeCruise Plus,Software Development Tools,Yokohama,2023-03-21,8,191.87,3,2023
1077,1078,58,2,DevDynamo,Software Development Tools,Osaka,2023-03-21,8,19.7,3,2023
1078,1079,44,2,SyntaxStar,Software Development Tools,Osaka,2023-03-22,1,454.15,3,2023
1079,1080,72,3,ByteBard,Software Development Tools,Yokohama,2023-03-22,2,48.03,3,2023
1080,1081,27,3,ScriptSeeker,Software Development Tools,Yokohama,2023-03-23,4,413.42,3,2023
1081,1082,67,3,EchoEssence,Technology & Gadgets,Yokohama,2023-03-23,7,494.32,3,2023
1082,1083,57,2,ByteBliss,Creative & Design Tools,Osaka,2023-03-23,7,365.24,3,2023
1083,1084,79,2,ClassCruise,Educational Tools,Osaka,2023-03-24,4,231.33,3,2023
1084,1085,31,2,BitBliss,Creative & Design Tools,Osaka,2023-03-24,6,276.46,3,2023
1085,1086,18,2,PixelPulse,Creative & Design Tools,Osaka,2023-03-25,8,54.45,3,2023
1086,1087,14,1,ClassCast,Educational Tools,Tokyo,2023-03-26,8,176.49,3,2023
1087,1088,52,3,CodeComet,Software Development Tools,Yokohama,2023-03-26,3,271.01,3,2023
1088,1089,85,3,CircuitCraft,Creative & Design Tools,Yokohama,2023-03-26,4,321.9,3,2023
1089,1090,42,2,FlowFlare,Technology & Gadgets,Osaka,2023-03-27,5,211.71,3,2023
1090,1091,36,2,ModuleMajesty,Technology & Gadgets,Osaka,2023-03-27,3,396.69,3,2023
1091,1092,72,1,ByteBard,Software Development Tools,Tokyo,2023-03-27,2,256.06,3,2023
1092,1093,3,1,AlgoCraft,Creative & Design Tools,Tokyo,2023-03-28,8,313.67,3,2023
1093,1094,17,2,DataDrift,Data Analysis & Management,Osaka,2023-03-29,6,495.28,3,2023
1094,1095,93,1,DataDream Pro,Data Analysis & Management,Tokyo,2023-03-29,5,97.17,3,2023
1095,1096,94,1,SyntaxStar Plus,Software Development Tools,Tokyo,2023-03-30,4,215.86,3,2023
1096,1097,40,3,LambdaLark,Educational Tools,Yokohama,2023-03-30,1,418.33,3,2023
1097,1098,29,1,PixelPioneer,Creative & Design Tools,Tokyo,2023-03-30,6,496.3,3,2023
1098,1099,84,1,MethodMajesty Pro,Educational Tools,Tokyo,2023-03-31,4,465.34,3,2023
1099,1100,25,3,LogicLantern,Software Development Tools,Yokohama,2023-03-31,5,73.67,3,2023
1100,1101,26,2,AlgoAria,Technology & Gadgets,Osaka,2023-04-01,6,208.08,4,2023
1101,1102,92,3,EchoElite Pro,Technology & Gadgets,Yokohama,2023-04-01,1,319.95,4,2023
1102,1103,13,1,ModuleMuse,Creative & Design Tools,Tokyo,2023-04-01,4,392.69,4,2023
1103,1104,45,1,EchoElite,Technology & Gadgets,Tokyo,2023-04-01,5,392.86,4,2023
1104,1105,86,3,CodeCatalyst,Software Development Tools,Yokohama,2023-04-01,2,195.96,4,2023
1105,1106,8,1,FlowForge,Technology & Gadgets,Tokyo,2023-04-01,8,294.31,4,2023
1106,1107,64,1,LogicLark,Software Development Tools,Tokyo,2023-04-01,4,432.25,4,2023
1107,1108,9,1,DevDive,Software Development Tools,Tokyo,2023-04-01,4,125.17,4,2023
1108,1109,45,3,EchoElite,Technology & Gadgets,Yokohama,2023-04-01,9,221.38,4,2023
1109,1110,69,2,BitBard Plus,Software Development Tools,Osaka,2023-04-02,3,162.87,4,2023
1110,1111,73,3,DevDrift,Software Development Tools,Yokohama,2023-04-02,5,11.41,4,2023
1111,1112,22,3,EchoEngine,Technology & Gadgets,Yokohama,2023-04-03,3,430.89,4,2023
1112,1113,21,3,LambdaLuxe,Educational Tools,Yokohama,2023-04-03,4,46.38,4,2023
1113,1114,30,2,SyntaxSail,Software Development Tools,Osaka,2023-04-03,6,204.72,4,2023
1114,1115,62,3,MethodMingle Pro,Educational Tools,Yokohama,2023-04-03,4,485.66,4,2023
1115,1116,99,3,PixelPioneer Pro,Creative & Design Tools,Yokohama,2023-04-03,1,275.81,4,2023
1116,1117,51,2,FlowFusion,Technology & Gadgets,Osaka,2023-04-04,7,412.5,4,2023
1117,1118,93,2,DataDream Pro,Data Analysis & Management,Osaka,2023-04-04,1,270.69,4,2023
1118,1119,17,1,DataDrift,Data Analysis & Management,Tokyo,2023-04-05,6,171.82,4,2023
1119,1120,39,2,BitBreeze,Creative & Design Tools,Osaka,2023-04-05,8,145.02,4,2023
1120,1121,18,1,PixelPulse,Creative & Design Tools,Tokyo,2023-04-05,9,476.92,4,2023
1121,1122,1,3,CodeNest IDE,Software Development Tools,Yokohama,2023-04-05,5,393.37,4,2023
1122,1123,49,2,StringSage,Software Development Tools,Osaka,2023-04-06,9,329.32,4,2023
1123,1124,12,1,BitBard,Software Development Tools,Tokyo,2023-04-06,6,98.35,4,2023
1124,1125,4,2,ByteBreeze,Creative & Design Tools,Osaka,2023-04-06,3,401.31,4,2023
1125,1126,16,1,StringScribe,Software Development Tools,Tokyo,2023-04-07,2,497.54,4,2023
1126,1127,86,3,CodeCatalyst,Software Development Tools,Yokohama,2023-04-08,7,83.76,4,2023
1127,1128,7,1,LogicLoom,Software Development Tools,Tokyo,2023-04-10,6,266.0,4,2023
1128,1129,36,1,ModuleMajesty,Technology & Gadgets,Tokyo,2023-04-10,1,429.99,4,2023
1129,1130,8,1,FlowForge,Technology & Gadgets,Tokyo,2023-04-11,4,31.84,4,2023
1130,1131,55,2,VarVenture,Educational Tools,Osaka,2023-04-11,2,270.35,4,2023
1131,1132,27,2,ScriptSeeker,Software Development Tools,Osaka,2023-04-12,4,76.54,4,2023
1132,1133,70,1,CodeCove,Software Development Tools,Tokyo,2023-04-13,5,32.6,4,2023
1133,1134,4,3,ByteBreeze,Creative & Design Tools,Yokohama,2023-04-14,5,484.2,4,2023
1134,1135,5,2,SyntaxSage,Software Development Tools,Osaka,2023-04-14,8,415.14,4,2023
1135,1136,93,3,DataDream Pro,Data Analysis & Management,Yokohama,2023-04-14,9,279.31,4,2023
1136,1137,62,2,MethodMingle Pro,Educational Tools,Osaka,2023-04-15,5,31.98,4,2023
1137,1138,53,3,BinaryBlaze,Technology & Gadgets,Yokohama,2023-04-15,3,440.21,4,2023
1138,1139,81,1,EchoEngine Pro,Technology & Gadgets,Tokyo,2023-04-15,2,198.71,4,2023
1139,1140,63,2,ClassCraft,Educational Tools,Osaka,2023-04-16,6,325.79,4,2023
1140,1141,62,2,MethodMingle Pro,Educational Tools,Osaka,2023-04-16,9,393.26,4,2023
1141,1142,49,2,StringSage,Software Development Tools,Osaka,2023-04-16,3,342.98,4,2023
1142,1143,90,2,ModuleMagic,Technology & Gadgets,Osaka,2023-04-16,9,169.65,4,2023
1143,1144,66,2,ModuleMuse Pro,Creative & Design Tools,Osaka,2023-04-16,2,117.91,4,2023
1144,1145,35,1,StringStream,Software Development Tools,Tokyo,2023-04-18,8,402.17,4,2023
1145,1146,38,1,CircuitCruise,Technology & Gadgets,Tokyo,2023-04-19,3,379.51,4,2023
1146,1147,85,2,CircuitCraft,Creative & Design Tools,Osaka,2023-04-19,2,334.71,4,2023
1147,1148,26,3,AlgoAria,Technology & Gadgets,Yokohama,2023-04-19,4,63.36,4,2023
1148,1149,33,2,BinaryBard,Software Development Tools,Osaka,2023-04-20,2,278.01,4,2023
1149,1150,1,2,CodeNest IDE,Software Development Tools,Osaka,2023-04-20,1,371.65,4,2023
1150,1151,7,1,LogicLoom,Software Development Tools,Tokyo,2023-04-21,7,43.57,4,2023
